AF3,F7,F3,FC5,T7,P7,O1,02,P8,T8,FC6,F4,F8,AF4,label
4287.69,3993.33,4251.79,4115.9,4343.08,4614.36,4055.38,4598.46,4187.69,4219.49,4202.56,4268.72,4606.15,4341.03,0
4328.72,4044.62,4264.1,4109.74,4346.67,4630.77,4105.64,4628.72,4213.85,4222.05,4222.56,4290.77,4622.56,4382.56,1
4282.05,4001.03,4245.13,4096.92,4331.28,4612.82,4049.74,4604.1,4172.82,4205.64,4183.08,4262.05,4566.15,4346.15,1
4274.87,3978.97,4247.69,4112.31,4327.18,4597.44,4046.67,4602.05,4176.41,4207.69,4195.9,4267.18,4575.9,4346.15,1
4293.85,4024.1,4260.0,4122.05,4348.21,4631.79,4077.95,4611.28,4200.51,4226.15,4196.41,4261.03,4585.13,4354.87,1
4295.9,4021.03,4253.33,4118.97,4350.26,4618.97,4084.62,4605.64,4184.62,4218.46,4191.79,4258.97,4570.26,4356.41,1
4316.92,4006.15,4285.64,4136.41,4375.38,4655.9,4109.74,4655.38,4230.77,4244.62,4195.38,4294.87,4609.23,4371.28,1
4266.67,4007.18,4244.62,4132.82,4343.08,4624.1,4106.15,4603.59,4206.67,4211.28,4183.59,4266.67,4560.0,4310.26,0
4375.9,4024.62,4276.92,4117.95,4319.49,4600.51,4052.31,4614.36,4196.92,4245.64,4236.92,4309.74,4652.31,4443.08,1
4238.46,4033.85,4242.05,4136.92,4345.13,4615.9,4048.21,4584.62,4166.67,4164.62,4111.28,4229.74,4459.49,4263.59,0
4389.23,4070.77,4290.77,4151.79,4323.08,4612.82,4074.36,4601.03,4193.33,4218.46,4204.62,4298.46,4604.1,4417.44,0
4318.46,4023.59,4269.23,4110.26,4362.05,4629.74,4075.9,4609.74,4210.26,4255.9,4216.92,4287.69,4619.49,4373.33,0
4213.85,3971.28,4219.49,4100.0,4330.26,4617.44,4072.82,4595.38,4186.67,4205.13,4159.49,4242.05,4538.97,4278.46,0
4257.95,4036.92,4249.74,4131.28,4381.03,4648.21,4086.15,4625.64,4205.64,4222.56,4193.33,4262.56,4593.33,4307.69,0
4357.44,4001.03,4291.79,4137.44,4351.79,4623.59,4084.1,4620.0,4207.69,4251.79,4222.05,4306.67,4633.85,4410.77,1
4261.54,3987.69,4249.23,4123.08,4335.38,4615.38,4065.13,4601.54,4185.13,4202.56,4165.13,4259.49,4569.23,4316.41,0
4286.15,4044.1,4260.51,4119.49,4342.05,4626.67,4073.85,4606.15,4192.31,4217.95,4189.74,4268.72,4603.08,4351.28,0
4308.72,4005.64,4278.97,4124.1,4331.79,4608.72,4062.56,4622.56,4206.15,4232.31,4181.54,4281.54,4603.08,4366.15,1
4238.97,4007.69,4248.21,4101.03,4343.59,4624.62,4049.74,4618.46,4178.46,4217.44,4176.41,4255.38,4554.36,4290.26,0
4366.67,4035.38,4313.85,4186.67,4401.54,4674.87,4125.13,4662.05,4241.03,4256.41,4207.18,4316.92,4616.92,4395.9,1
4290.26,3993.85,4264.1,4109.23,4338.97,4614.36,4044.1,4619.49,4197.95,4240.0,4194.36,4271.28,4603.08,4356.41,1
4312.82,4005.64,4265.13,4121.03,4358.46,4633.85,4095.38,4626.15,4200.51,4237.95,4220.51,4287.18,4620.51,4386.67,1
4292.82,4011.79,4263.59,4123.59,4336.92,4615.38,4074.36,4612.31,4212.31,4234.87,4186.15,4281.54,4603.59,4355.9,0
4364.1,4061.54,4362.56,4159.49,4380.0,4674.87,4114.87,4656.41,4237.95,4280.51,4255.9,4325.64,4662.56,4412.82,0
4292.31,4009.74,4264.62,4105.64,4331.79,4609.23,4058.97,4605.64,4181.54,4228.72,4202.56,4276.92,4592.82,4364.1,1
4308.72,4009.23,4274.36,4135.9,4334.36,4615.38,4071.79,4613.85,4201.54,4236.92,4198.97,4284.62,4625.13,4382.05,1
4343.08,4039.49,4320.51,4136.41,4358.97,4648.21,4103.59,4645.13,4221.54,4252.31,4230.26,4300.51,4625.64,4390.77,0
4289.74,3996.41,4264.62,4110.77,4343.08,4620.51,4076.41,4628.72,4193.33,4226.67,4211.79,4289.74,4597.95,4353.85,0
4308.72,4004.1,4279.49,4124.62,4330.26,4613.85,4056.92,4603.08,4193.85,4212.82,4190.26,4293.85,4603.59,4365.64,1
4317.95,4030.77,4280.51,4136.41,4350.77,4638.97,4082.56,4641.54,4222.05,4254.87,4207.18,4301.03,4636.92,4384.62,0
4309.74,4015.9,4274.36,4138.46,4359.49,4630.77,4071.28,4635.38,4214.87,4242.56,4221.54,4289.74,4610.77,4369.74,1
4334.36,3970.77,4262.05,4120.0,4336.41,4600.0,4064.1,4592.82,4177.44,4218.97,4188.72,4280.51,4586.15,4381.54,1
4282.05,4000.0,4250.77,4109.23,4332.31,4614.87,4048.72,4611.79,4186.67,4225.64,4191.28,4255.9,4564.62,4335.9,1
4318.97,4027.18,4291.79,4163.08,4372.82,4644.62,4102.56,4633.33,4212.82,4240.0,4209.23,4289.23,4627.18,4378.46,1
4290.26,3940.0,4258.46,4116.41,4346.67,4629.74,4063.08,4613.85,4213.85,4231.79,4209.74,4269.23,4597.95,4342.05,0
4305.13,3994.36,4264.1,4122.56,4332.31,4628.72,4086.15,4620.51,4212.31,4241.03,4208.72,4287.18,4595.9,4380.0,0
4295.38,4010.77,4264.62,4123.59,4337.95,4618.46,4047.69,4594.87,4180.51,4228.21,4197.95,4272.82,4601.03,4364.1,1
4298.46,4005.13,4254.36,4127.18,4336.41,4613.85,4069.23,4602.56,4203.59,4232.82,4201.03,4272.31,4608.72,4353.33,0
4259.49,4000.51,4249.23,4118.46,4342.05,4631.28,4105.64,4620.0,4201.54,4217.95,4186.15,4264.62,4555.38,4333.33,1
4273.85,3991.28,4237.95,4108.21,4342.56,4620.51,4063.59,4611.79,4193.33,4221.03,4194.36,4266.15,4589.23,4336.41,0
4316.41,4062.05,4290.77,4158.46,4374.36,4649.23,4089.74,4633.85,4200.51,4229.74,4210.77,4283.08,4609.74,4365.13,0
4236.41,4032.82,4222.05,4109.23,4344.62,4617.95,4053.85,4609.23,4190.77,4201.54,4165.64,4241.03,4556.92,4291.28,0
4283.08,4007.18,4235.38,4101.03,4356.92,4631.28,4074.36,4608.72,4204.1,4244.62,4206.15,4268.21,4611.79,4347.18,0
4327.69,4038.46,4280.51,4146.67,4340.0,4609.23,4071.79,4628.21,4209.74,4236.92,4205.64,4291.79,4626.15,4389.23,0
4297.44,4008.72,4264.1,4107.69,4343.08,4628.21,4083.59,4627.69,4197.44,4232.31,4189.23,4278.97,4602.05,4366.15,0
4273.33,3989.23,4265.13,4113.85,4337.44,4609.74,4057.95,4612.31,4189.23,4215.38,4185.64,4271.28,4578.46,4336.41,0
4291.79,4010.26,4253.85,4123.08,4334.36,4613.33,4070.77,4587.18,4182.56,4232.82,4196.92,4276.41,4599.49,4351.28,1
4288.72,4032.31,4274.87,4155.38,4372.31,4642.56,4097.44,4635.9,4201.03,4214.36,4195.9,4274.36,4590.26,4335.38,0
4285.64,3997.44,4253.85,4131.79,4344.62,4618.46,4073.85,4610.26,4187.18,4222.05,4196.92,4267.18,4603.08,4347.18,0
4265.64,4006.15,4247.18,4114.87,4346.67,4619.49,4068.21,4615.9,4200.51,4231.79,4191.28,4256.41,4590.26,4316.41,0
4349.23,4073.33,4286.67,4152.31,4360.51,4630.26,4113.33,4613.33,4219.49,4232.82,4210.26,4301.54,4615.38,4390.77,1
4298.97,3996.92,4264.62,4123.08,4327.18,4617.44,4082.05,4618.97,4198.97,4226.67,4189.74,4278.97,4598.97,4366.67,1
4277.44,3977.95,4261.03,4109.74,4335.9,4619.49,4064.62,4612.31,4198.46,4213.85,4193.33,4267.69,4606.67,4344.62,0
4297.44,4012.82,4257.44,4124.1,4328.21,4609.74,4068.72,4594.87,4198.46,4237.95,4192.31,4275.38,4611.79,4370.26,0
4289.74,3996.92,4258.46,4115.38,4342.05,4612.31,4072.82,4596.92,4185.64,4222.05,4195.9,4274.87,4628.72,4366.15,1
4286.67,3989.23,4247.18,4117.44,4336.92,4617.44,4058.97,4615.9,4196.92,4229.23,4197.95,4261.54,4598.46,4347.18,0
4292.31,3986.15,4259.49,4106.15,4327.18,4627.69,4066.67,4619.49,4211.28,4243.59,4212.82,4286.67,4613.33,4364.62,0
4273.85,3986.15,4243.59,4113.85,4323.08,4620.0,4057.44,4611.28,4204.1,4229.74,4201.03,4273.85,4608.21,4349.74,0
4322.56,4024.1,4277.44,4125.64,4357.44,4634.36,4078.97,4626.67,4205.64,4243.59,4210.77,4290.77,4620.51,4374.87,0
4324.1,3993.33,4282.05,4122.56,4349.74,4632.31,4088.21,4625.13,4221.54,4255.38,4225.64,4295.38,4634.36,4389.74,1
4308.21,4038.97,4251.79,4114.87,4347.69,4627.69,4107.18,4633.33,4219.49,4235.38,4221.03,4287.18,4618.46,4366.15,1
4382.56,4076.92,4342.56,4190.77,4409.74,4713.85,4145.13,4695.38,4274.36,4318.46,4303.08,4367.18,4696.92,4449.74,0
4260.51,3957.95,4242.05,4092.31,4317.95,4600.51,4046.15,4611.28,4187.18,4223.08,4193.85,4254.87,4578.46,4325.13,0
4297.44,4010.77,4263.08,4103.59,4348.72,4633.33,4085.64,4629.23,4224.1,4256.41,4221.54,4289.23,4618.97,4368.72,0
4297.95,4012.31,4261.54,4111.28,4342.05,4624.62,4067.69,4622.05,4206.67,4236.41,4208.72,4282.05,4593.85,4371.28,1
4286.67,4000.51,4262.56,4116.41,4337.95,4613.85,4058.46,4626.67,4205.13,4230.77,4202.05,4281.54,4604.1,4354.87,0
4295.9,4022.56,4264.62,4131.28,4343.08,4615.38,4068.21,4604.62,4207.69,4262.05,4221.54,4285.64,4627.69,4361.03,1
4272.82,4039.49,4247.69,4120.0,4348.72,4615.9,4063.59,4608.21,4192.31,4207.18,4188.21,4253.85,4585.64,4325.13,0
4291.79,3968.72,4282.56,4133.85,4335.38,4632.82,4073.85,4621.54,4211.28,4229.74,4205.64,4291.28,4617.44,4347.18,0
4269.74,3988.72,4246.15,4102.05,4334.36,4602.05,4040.51,4611.28,4204.1,4225.13,4203.08,4273.85,4593.33,4341.03,1
4313.85,3987.69,4265.13,4090.26,4330.77,4621.54,4102.56,4643.59,4226.67,4241.54,4185.64,4305.13,4626.67,4386.15,1
4365.13,4049.23,4291.28,4145.13,4327.69,4615.9,4077.95,4620.0,4209.74,4229.23,4209.23,4296.92,4602.56,4397.95,0
4302.56,3997.95,4270.26,4132.31,4350.77,4619.49,4076.41,4622.05,4186.15,4229.23,4213.33,4288.72,4615.38,4351.28,0
4282.56,3990.26,4264.1,4120.51,4332.82,4616.41,4090.26,4619.49,4200.51,4232.82,4196.92,4268.21,4597.95,4343.08,1
4389.23,4053.85,4350.77,4191.28,4424.1,4703.59,4167.18,4690.77,4275.38,4310.77,4304.62,4360.51,4703.08,4465.13,1
4269.23,3980.51,4251.28,4104.62,4343.08,4622.56,4073.85,4616.41,4193.85,4220.0,4197.44,4263.59,4599.49,4335.38,0
4333.33,4026.15,4281.03,4126.15,4337.95,4614.36,4051.79,4579.49,4179.49,4209.74,4177.44,4277.95,4598.97,4372.31,1
4270.26,3970.26,4237.44,4101.54,4329.74,4608.72,4083.08,4602.56,4192.82,4219.49,4181.54,4263.08,4573.85,4330.77,0
4345.64,4054.87,4276.41,4140.51,4328.72,4600.51,4061.03,4616.41,4188.72,4220.0,4180.0,4279.49,4604.62,4386.67,0
4282.05,3968.21,4247.18,4105.64,4335.38,4613.33,4070.26,4596.41,4186.67,4224.62,4189.23,4266.15,4587.18,4342.05,1
4272.31,4001.03,4246.15,4113.33,4325.64,4609.23,4040.51,4594.87,4189.23,4216.92,4189.23,4257.95,4601.03,4336.41,1
4283.59,4001.03,4258.46,4109.23,4344.62,4620.0,4063.59,4627.18,4209.74,4232.31,4173.85,4269.23,4600.0,4351.79,1
4315.38,4007.18,4276.92,4135.38,4351.79,4626.67,4094.36,4625.13,4205.64,4230.77,4218.97,4285.64,4620.0,4387.18,1
4299.49,3993.85,4255.38,4121.54,4336.41,4615.9,4073.33,4599.49,4197.95,4235.9,4204.1,4280.51,4605.64,4350.77,0
4287.69,3995.38,4251.28,4100.0,4336.92,4606.15,4047.69,4611.79,4195.9,4226.15,4200.51,4272.31,4593.85,4351.79,1
4328.21,4036.92,4281.03,4153.33,4335.9,4616.41,4075.38,4623.59,4204.1,4232.31,4196.41,4294.87,4620.51,4376.92,0
4284.1,4011.79,4249.23,4119.49,4334.36,4625.64,4077.44,4607.18,4205.13,4238.97,4179.49,4264.62,4601.03,4353.85,0
4301.54,4028.21,4264.1,4133.33,4354.87,4621.54,4074.87,4603.59,4182.56,4224.1,4193.33,4265.13,4585.13,4364.1,1
4302.56,4004.1,4262.05,4122.56,4337.44,4605.64,4057.95,4612.82,4181.54,4220.0,4189.74,4265.13,4603.59,4360.0,1
4388.72,4106.15,4294.87,4152.31,4347.69,4614.87,4062.56,4595.9,4187.18,4201.54,4201.03,4293.33,4610.26,4415.9,1
4250.26,4002.56,4240.0,4099.49,4334.87,4609.23,4055.9,4596.92,4167.18,4193.85,4156.41,4250.77,4533.33,4272.31,1
4326.67,3982.56,4266.67,4134.36,4323.08,4613.85,4076.92,4605.13,4189.74,4225.13,4174.87,4287.18,4618.46,4395.38,1
4297.95,4006.67,4256.92,4107.69,4346.67,4629.74,4071.28,4598.97,4185.64,4225.13,4196.92,4273.33,4597.44,4357.44,0
4283.08,3980.51,4250.26,4097.95,4325.64,4616.41,4051.79,4600.51,4188.72,4235.38,4205.13,4266.67,4593.33,4352.31,0
4241.03,4031.28,4248.21,4137.44,4349.23,4615.38,4060.0,4601.03,4184.1,4187.69,4132.31,4248.72,4485.64,4268.21,0
4249.74,4004.62,4248.72,4101.03,4336.92,4613.33,4063.08,4613.33,4178.97,4212.31,4172.31,4261.54,4541.03,4269.74,1
4286.67,3997.44,4250.26,4105.13,4327.69,4603.08,4054.36,4594.87,4176.92,4212.82,4189.23,4264.1,4578.46,4354.87,1
4278.97,3989.74,4255.9,4116.92,4333.85,4616.41,4065.64,4620.0,4192.31,4213.85,4192.31,4280.0,4572.31,4347.69,0
4280.0,3997.95,4248.72,4090.26,4341.03,4622.05,4106.15,4627.18,4216.92,4224.62,4183.08,4271.28,4617.44,4341.54,1
4294.36,4051.79,4275.9,4137.44,4349.23,4626.67,4069.23,4606.67,4203.59,4221.03,4188.21,4273.33,4601.54,4347.69,0
4292.31,3991.28,4264.1,4117.95,4335.38,4602.05,4046.15,4592.31,4181.03,4197.95,4176.41,4270.26,4587.18,4345.13,1
4293.33,4000.51,4248.21,4122.56,4338.97,4624.62,4053.33,4600.51,4197.95,4223.59,4196.92,4273.33,4605.64,4350.77,1
4383.08,4032.82,4273.85,4118.97,4322.05,4607.69,4058.46,4608.72,4197.44,4242.56,4236.92,4300.51,4661.03,4454.36,1
4328.72,4042.56,4264.1,4108.72,4350.26,4629.74,4108.21,4620.51,4209.74,4223.08,4222.05,4294.36,4628.72,4387.18,1
4318.97,4027.18,4313.85,4148.72,4362.56,4652.31,4094.36,4626.15,4201.54,4233.33,4208.72,4280.51,4606.67,4370.26,0
4280.0,3988.21,4260.51,4127.18,4342.56,4617.44,4067.18,4612.82,4197.44,4218.46,4200.0,4278.97,4606.15,4337.95,0
4425.64,4107.18,4308.21,4169.74,4324.1,4605.13,4060.51,4610.26,4199.49,4224.1,4216.92,4308.72,4622.05,4445.64,0
4297.95,4005.64,4266.67,4102.05,4343.08,4626.67,4085.13,4623.59,4195.9,4224.62,4207.18,4284.62,4597.95,4371.79,0
4282.05,3988.72,4243.59,4090.77,4326.15,4607.69,4042.56,4610.26,4190.77,4230.77,4192.31,4267.18,4594.36,4351.28,1
4262.05,3968.21,4263.08,4117.95,4337.95,4618.46,4056.41,4613.85,4194.36,4209.74,4162.56,4266.67,4578.97,4324.1,0
4297.44,4009.74,4255.38,4126.15,4332.31,4622.56,4055.38,4618.46,4208.72,4245.64,4219.49,4284.62,4628.72,4364.62,0
4278.97,3988.21,4249.74,4108.21,4325.64,4611.79,4065.64,4614.87,4197.95,4214.87,4205.13,4271.79,4592.82,4343.08,1
4294.36,4020.51,4255.38,4105.13,4326.67,4623.59,4081.03,4633.33,4228.21,4267.18,4215.9,4277.95,4602.56,4344.62,0
4286.15,3963.08,4248.72,4100.0,4333.33,4598.97,4061.03,4595.9,4173.33,4214.36,4189.23,4264.62,4589.74,4344.1,1
4309.23,4039.49,4280.0,4145.64,4370.77,4642.05,4092.31,4668.21,4205.64,4232.82,4220.51,4293.33,4611.79,4352.31,0
4353.85,4070.77,4293.85,4156.41,4347.69,4629.74,4074.36,4611.79,4184.1,4224.62,4190.26,4290.77,4618.46,4405.13,0
4313.33,4010.77,4270.26,4128.21,4344.62,4616.92,4053.85,4620.0,4203.08,4241.54,4217.44,4288.72,4616.41,4372.31,1
4287.69,3970.26,4252.82,4096.41,4335.9,4615.38,4091.79,4610.26,4186.15,4213.33,4197.44,4265.13,4581.03,4358.46,1
4306.15,4020.0,4284.62,4126.15,4335.9,4617.95,4056.41,4617.95,4203.08,4239.49,4162.05,4274.87,4605.64,4368.21,0
4334.36,4046.15,4285.64,4137.44,4341.03,4621.54,4073.33,4590.77,4183.59,4236.92,4208.21,4284.62,4608.72,4375.38,1
4295.9,3996.41,4264.62,4126.67,4338.46,4622.05,4061.03,4625.13,4194.87,4228.21,4200.51,4275.38,4585.64,4346.15,1
4299.49,3990.77,4261.03,4108.72,4329.23,4618.46,4084.1,4616.41,4208.21,4237.44,4196.41,4281.54,4584.62,4346.67,1
4277.44,3990.77,4264.62,4112.31,4326.67,4602.56,4050.26,4624.1,4206.67,4229.74,4189.74,4267.69,4592.31,4344.1,0
4256.92,4010.77,4261.03,4135.9,4341.54,4627.18,4109.74,4604.1,4204.1,4199.49,4164.62,4271.28,4540.0,4293.33,0
4289.23,3991.28,4269.74,4120.0,4334.36,4617.95,4061.03,4605.64,4188.72,4218.97,4203.59,4281.03,4596.41,4345.13,0
4306.15,4063.08,4267.69,4124.62,4359.49,4625.13,4057.95,4599.49,4209.74,4241.54,4198.97,4285.64,4623.59,4363.59,0
4220.51,4006.67,4207.69,4089.74,4329.74,4610.26,4050.77,4603.59,4173.85,4177.44,4147.18,4232.31,4530.77,4269.74,0
4281.54,3964.1,4252.82,4108.21,4329.74,4609.74,4043.08,4613.85,4193.33,4224.62,4203.59,4264.1,4594.87,4345.64,0
4329.74,3986.67,4267.18,4106.67,4333.33,4625.13,4104.1,4640.51,4223.08,4229.23,4182.56,4302.56,4622.05,4387.18,1
4311.79,4007.69,4280.51,4132.82,4343.59,4624.62,4090.77,4629.23,4219.49,4262.56,4223.08,4296.41,4627.69,4378.97,1
4311.28,4037.44,4260.0,4141.54,4332.82,4609.23,4051.28,4583.59,4170.77,4185.64,4166.15,4264.62,4563.08,4357.44,1
4396.92,4088.72,4348.72,4202.56,4431.79,4725.13,4157.95,4707.69,4298.97,4342.56,4314.87,4376.41,4710.26,4459.49,0
4259.49,4019.49,4236.41,4108.21,4336.92,4615.38,4059.49,4608.72,4169.74,4211.79,4171.79,4255.9,4548.72,4296.92,1
4289.74,4007.18,4265.64,4124.62,4343.59,4629.74,4087.18,4617.95,4194.87,4233.85,4210.26,4275.38,4595.9,4365.64,1
4273.85,3959.49,4248.21,4106.15,4337.44,4618.46,4061.03,4616.41,4213.85,4242.56,4217.44,4277.44,4633.85,4360.51,0
4290.77,4035.38,4249.74,4110.77,4344.62,4616.92,4075.38,4597.44,4193.33,4218.46,4201.54,4267.69,4603.59,4351.28,0
4285.64,3976.92,4233.33,4099.49,4341.03,4620.51,4054.87,4610.77,4204.1,4239.49,4177.95,4258.46,4603.59,4345.64,0
4277.95,4006.67,4262.56,4121.54,4322.56,4615.9,4069.23,4593.33,4177.95,4215.38,4183.59,4268.21,4580.51,4336.41,0
4450.77,4148.21,4308.21,4185.64,4337.95,4608.72,4061.03,4614.87,4185.13,4217.95,4208.72,4305.13,4660.51,4490.77,0
4264.1,3996.92,4247.18,4107.18,4334.87,4625.64,4086.67,4617.44,4203.08,4226.15,4190.77,4266.15,4577.44,4308.72,0
4261.54,3961.54,4241.54,4097.95,4323.08,4617.44,4053.85,4620.0,4191.79,4219.49,4191.79,4249.74,4572.82,4328.21,0
4287.18,4004.62,4250.26,4120.0,4333.33,4614.87,4068.72,4623.08,4209.74,4229.23,4209.74,4264.1,4597.44,4352.31,1
4269.23,4018.46,4254.36,4118.97,4334.36,4616.41,4041.54,4613.85,4208.72,4228.72,4194.87,4266.15,4609.23,4338.97,1
4287.69,3986.15,4262.56,4102.05,4330.77,4618.46,4071.28,4617.44,4191.28,4220.0,4197.44,4285.64,4576.41,4353.33,0
4291.28,3988.72,4254.87,4105.13,4333.85,4624.1,4066.15,4616.41,4198.97,4229.23,4205.64,4266.67,4592.31,4350.26,0
4386.15,4058.46,4347.18,4203.08,4419.49,4696.41,4145.13,4682.56,4269.23,4305.13,4289.74,4347.18,4690.77,4452.82,1
4284.1,4002.56,4258.97,4112.82,4336.92,4615.38,4072.31,4612.82,4200.0,4229.74,4205.64,4269.74,4596.92,4353.33,1
4362.56,4035.38,4304.62,4177.95,4391.28,4672.31,4133.33,4662.56,4238.97,4266.67,4204.62,4314.87,4614.36,4394.87,1
4338.46,4031.79,4296.41,4150.77,4361.54,4637.44,4110.26,4627.69,4212.31,4243.08,4234.36,4303.59,4630.77,4404.62,1
4284.1,3981.03,4252.31,4117.44,4342.05,4610.26,4068.21,4607.69,4192.82,4234.36,4201.03,4271.28,4607.18,4349.23,1
4268.72,3973.33,4245.13,4100.0,4326.15,4608.72,4086.15,4613.33,4205.64,4224.62,4201.03,4269.23,4585.64,4335.38,0
4292.82,4018.46,4258.46,4127.18,4338.97,4622.56,4088.21,4603.08,4177.44,4225.13,4194.87,4263.08,4594.87,4344.62,1
4320.51,4027.69,4267.69,4112.31,4341.03,4606.15,4043.59,4603.08,4193.33,4226.67,4206.67,4278.46,4620.0,4356.92,1
4300.0,4004.62,4268.72,4108.72,4337.44,4620.0,4068.21,4625.13,4200.51,4237.95,4169.74,4269.23,4602.05,4358.46,0
4278.97,4020.0,4262.56,4133.85,4336.92,4626.15,4063.59,4594.87,4188.72,4228.21,4182.05,4265.13,4595.38,4332.31,0
4302.56,4024.1,4263.08,4120.0,4355.9,4617.95,4057.95,4625.64,4210.77,4254.87,4207.18,4277.44,4623.59,4366.67,1
4245.64,3987.69,4233.33,4105.13,4336.41,4615.9,4073.33,4605.64,4199.49,4213.85,4180.51,4253.85,4566.15,4304.62,0
4319.49,4056.92,4295.9,4169.74,4381.54,4654.36,4089.23,4643.59,4211.79,4241.54,4221.03,4302.05,4615.9,4368.72,0
4300.51,4020.51,4260.51,4121.03,4345.13,4626.15,4103.59,4605.13,4185.64,4223.08,4202.56,4281.54,4592.82,4353.85,0
4334.36,4060.51,4278.97,4150.26,4362.05,4630.26,4116.92,4604.62,4210.77,4227.69,4201.54,4294.36,4603.59,4372.82,1
4276.41,3977.44,4261.54,4120.51,4350.77,4629.23,4092.82,4618.46,4201.03,4230.26,4202.05,4256.41,4589.23,4342.56,1
4305.13,3993.85,4273.33,4141.03,4352.31,4623.59,4084.1,4633.33,4203.08,4249.23,4230.26,4292.82,4635.9,4368.72,0
4279.49,3974.36,4262.56,4106.15,4331.28,4611.79,4038.46,4619.49,4205.64,4233.85,4192.31,4280.51,4570.77,4344.1,1
4288.72,4003.59,4252.31,4115.38,4329.23,4623.59,4071.28,4600.0,4189.23,4232.82,4195.38,4276.41,4595.9,4369.23,0
4278.97,4010.26,4259.49,4113.33,4330.26,4622.05,4086.67,4607.69,4203.59,4228.21,4165.64,4269.23,4581.03,4356.41,0
4293.85,4020.0,4274.36,4135.38,4369.74,4650.26,4105.13,4663.59,4237.44,4263.08,4217.95,4285.64,4636.41,4364.1,1
4309.23,4003.59,4249.74,4111.28,4326.15,4596.92,4061.54,4584.1,4170.77,4206.67,4182.05,4268.21,4596.41,4375.38,1
4328.21,4011.28,4295.9,4138.97,4338.97,4616.92,4066.67,4608.21,4203.59,4235.9,4209.23,4278.97,4607.69,4364.62,1
4286.67,4009.23,4243.59,4123.08,4327.18,4600.51,4055.9,4588.72,4182.05,4209.23,4182.05,4266.67,4591.79,4352.31,1
4303.59,4008.72,4269.23,4118.46,4339.49,4609.74,4063.08,4621.54,4206.67,4229.23,4189.23,4286.15,4609.23,4366.15,1
4197.95,4049.23,4229.74,4132.82,4330.26,4607.69,4054.87,4578.97,4161.54,4186.67,4118.46,4218.46,4472.82,4225.64,0
4301.03,4024.62,4263.59,4123.08,4357.95,4607.69,4091.28,4605.64,4193.33,4228.72,4197.95,4279.49,4598.46,4355.38,0
4304.62,3991.28,4276.41,4142.05,4344.62,4618.46,4050.26,4612.31,4218.97,4233.85,4209.74,4283.59,4597.95,4351.79,0
4273.85,4000.51,4247.69,4121.54,4345.64,4617.44,4073.33,4617.95,4200.51,4211.79,4197.95,4263.08,4589.74,4346.15,0
4394.36,4025.64,4264.62,4140.51,4350.26,4615.9,4075.9,4588.21,4183.59,4241.03,4232.82,4299.49,4654.87,4451.28,1
4284.62,3982.56,4231.28,4093.85,4337.95,4622.56,4062.05,4610.77,4200.51,4231.79,4171.79,4260.51,4604.1,4341.03,0
4280.0,3988.72,4257.95,4108.21,4322.05,4612.31,4053.85,4626.15,4202.56,4242.56,4196.41,4276.41,4593.85,4353.85,0
4263.59,3985.13,4251.28,4130.26,4325.64,4612.82,4061.54,4594.87,4185.64,4204.1,4170.77,4264.62,4561.03,4317.44,1
4255.38,3980.51,4247.18,4104.1,4329.74,4611.79,4053.85,4592.31,4180.0,4190.77,4151.79,4259.49,4528.72,4306.15,1
4447.18,4124.62,4277.44,4154.36,4331.28,4597.44,4073.33,4597.95,4183.08,4209.23,4220.51,4307.18,4649.23,4467.69,0
4293.33,4018.97,4269.74,4121.03,4329.74,4615.9,4081.54,4595.9,4189.74,4213.33,4191.79,4275.38,4584.1,4368.72,0
4239.49,3965.64,4234.87,4098.46,4332.82,4629.74,4097.95,4617.95,4202.56,4215.9,4190.77,4259.49,4576.41,4325.64,0
4274.87,3989.74,4247.69,4094.36,4346.15,4631.79,4071.28,4618.46,4213.85,4230.77,4204.62,4264.62,4611.28,4345.64,0
4292.31,4018.97,4267.18,4138.46,4347.69,4628.72,4085.64,4617.44,4201.03,4231.28,4197.44,4257.95,4587.18,4352.82,1
4308.21,4027.69,4264.1,4126.67,4353.33,4622.05,4090.26,4614.36,4198.97,4224.62,4196.41,4265.13,4575.38,4362.56,1
4296.41,3991.28,4266.15,4125.64,4354.87,4619.49,4072.82,4616.41,4185.64,4233.85,4213.33,4278.46,4622.56,4349.74,1
4293.85,3993.85,4264.62,4144.62,4345.13,4635.38,4062.05,4618.46,4209.23,4224.62,4199.49,4280.51,4590.77,4344.62,0
4342.05,3986.67,4280.51,4122.56,4349.74,4631.79,4092.31,4616.41,4210.26,4251.28,4217.95,4295.38,4627.69,4395.9,1
4324.1,4015.38,4286.15,4135.9,4363.08,4650.77,4084.62,4627.69,4209.23,4251.28,4239.49,4306.67,4634.36,4384.1,0
4293.33,4018.46,4255.9,4118.97,4347.18,4613.85,4065.13,4597.44,4192.31,4222.56,4196.92,4256.92,4594.36,4356.92,1
4422.05,4087.69,4299.49,4153.33,4335.9,4607.18,4055.38,4602.56,4194.36,4223.08,4221.54,4304.62,4663.08,4467.18,0
4282.56,3986.15,4250.77,4095.9,4328.72,4613.33,4058.46,4616.41,4195.38,4225.13,4166.15,4266.15,4582.56,4342.56,1
4279.49,4016.41,4247.18,4120.0,4328.21,4602.56,4068.21,4617.44,4192.82,4223.08,4191.79,4270.77,4601.03,4338.97,0
